ID,prediction
2019 X 7 X C5015 X AS27137,3.0222086901142813
2019 X 7 X C5015 X AS27133,31.372682396329107
2019 X 8 X C5015 X AS21126,0.0
2019 X 8 X C5015 X AS46000,0.0
2019 X 8 X C5015 X AS27000,0.0
2019 X 8 X C5015 X AS27137,6.17794506675038
2019 X 8 X C5015 X AS27138,0.0
2019 X 8 X C5015 X AS27133,28.710043295801704
2019 X 9 X C5015 X AS21126,0.0
2019 X 9 X C5015 X AS46000,0.0
2019 X 9 X C5015 X AS27000,0.0
2019 X 9 X C5015 X AS27137,1.621536465340455
2019 X 9 X C5015 X AS27138,0.0
2019 X 9 X C5015 X AS27133,28.560310464026465
2019 X 7 X C2047 X AS27000,12.039967689387865
2019 X 7 X C2047 X AS27139,1.19047619047619
2019 X 7 X C2047 X AS27137,4.107142857142856
2019 X 7 X C2047 X AS27138,7.948642957910165
2019 X 7 X C2047 X AS27133,27.445601632220715
2019 X 8 X C2047 X AS27000,12.039967689387865
2019 X 8 X C2047 X AS27139,1.19047619047619
2019 X 8 X C2047 X AS27137,4.107142857142856
2019 X 8 X C2047 X AS27138,7.948642957910165
2019 X 8 X C2047 X AS27133,50.39819962673958
2019 X 9 X C2047 X AS27000,12.039967689387865
2019 X 9 X C2047 X AS27139,1.19047619047619
2019 X 9 X C2047 X AS27137,4.107142857142856
2019 X 9 X C2047 X AS27138,7.948642957910165
2019 X 9 X C2047 X AS27133,39.90563296285117
2019 X 7 X C4056 X AS21126,0.0
2019 X 7 X C4056 X AS27134,10.238765358815918
2019 X 7 X C4056 X AS27132,0.0
2019 X 7 X C4056 X AS27000,10.483928624815507
2019 X 7 X C4056 X AS27137,5.261250484987824
2019 X 7 X C4056 X AS27138,0.7155548999341318
2019 X 7 X C4056 X AS27133,20.49334679447376
2019 X 8 X C4056 X AS21126,0.0
2019 X 8 X C4056 X AS27134,11.611619809413746
2019 X 8 X C4056 X AS27132,0.0
2019 X 8 X C4056 X AS27000,9.515515841258944
2019 X 8 X C4056 X AS27139,0.0
2019 X 8 X C4056 X AS27137,1.96975518059502
2019 X 8 X C4056 X AS27138,0.25600940740987266
2019 X 8 X C4056 X AS27133,12.000451185221204
2019 X 9 X C4056 X AS21126,0.0
2019 X 9 X C4056 X AS27134,11.971385749179419
2019 X 9 X C4056 X AS27132,0.0
2019 X 9 X C4056 X AS27000,8.629109940298365
2019 X 9 X C4056 X AS27139,0.0
2019 X 9 X C4056 X AS27137,4.83805394610839
2019 X 9 X C4056 X AS27138,0.0915943929506839
2019 X 9 X C4056 X AS27133,12.000451185221204
2019 X 7 X C5016 X AS27134,5.976190476190473
2019 X 7 X C5016 X AS27000,5.4999999999999964
2019 X 7 X C5016 X AS27137,8.98884082467169
2019 X 7 X C5016 X AS27133,29.478821193660107
2019 X 8 X C5016 X AS27134,5.976190476190473
2019 X 8 X C5016 X AS27000,5.4999999999999964
2019 X 8 X C5016 X AS27137,9.264982819437849
2019 X 8 X C5016 X AS27133,29.478821193660107
2019 X 9 X C5016 X AS27134,5.976190476190473
2019 X 9 X C5016 X AS27000,5.4999999999999964
2019 X 9 X C5016 X AS27137,9.342097759851793
2019 X 9 X C5016 X AS27133,29.478821193660107
2019 X 7 X C5017 X AS21126,0.0
2019 X 7 X C5017 X AS46000,176.26970972182616
2019 X 7 X C5017 X AS27132,0.0
2019 X 7 X C5017 X AS27000,14.404761904761902
2019 X 7 X C5017 X AS27137,0.8624903712920076
2019 X 7 X C5017 X AS27138,2.352577115905439
2019 X 7 X C5017 X AS27133,58.47942849645287
2019 X 8 X C5017 X AS21126,0.0
2019 X 8 X C5017 X AS46000,124.40328910818175
2019 X 8 X C5017 X AS27132,0.0
2019 X 8 X C5017 X AS27000,14.404761904761902
2019 X 8 X C5017 X AS27137,1.5278121017768642
2019 X 8 X C5017 X AS27138,2.352577115905439
2019 X 8 X C5017 X AS27133,55.97126853959862
2019 X 9 X C5017 X AS21126,0.0
2019 X 9 X C5017 X AS46000,136.827243034935
2019 X 9 X C5017 X AS27132,0.0
2019 X 9 X C5017 X AS27000,14.404761904761902
2019 X 9 X C5017 X AS27137,1.5278121017768642
2019 X 9 X C5017 X AS27138,2.352577115905439
2019 X 9 X C5017 X AS27133,57.375658937647984
2019 X 7 X C2049 X AS21126,0.0
2019 X 7 X C2049 X AS46000,5.186536596646229
2019 X 7 X C2049 X AS27134,0.0
2019 X 7 X C2049 X AS27132,0.045095358246068806
2019 X 7 X C2049 X AS27000,21.09512158730142
2019 X 7 X C2049 X AS27139,0.011646010529838385
2019 X 7 X C2049 X AS27137,2.952380952380951
2019 X 7 X C2049 X AS27138,6.997532147081603
2019 X 7 X C2049 X AS27133,24.11628229853218
2019 X 8 X C2049 X AS21126,0.0
2019 X 8 X C2049 X AS46000,5.62975472525558
2019 X 8 X C2049 X AS27134,0.0
2019 X 8 X C2049 X AS27132,0.045095358246068806
2019 X 8 X C2049 X AS27000,17.13280328339613
2019 X 8 X C2049 X AS27139,0.0
2019 X 8 X C2049 X AS27137,2.952380952380951
2019 X 8 X C2049 X AS27138,4.81155952135957
2019 X 8 X C2049 X AS27133,24.11628229853218
2019 X 9 X C2049 X AS21126,0.0
2019 X 9 X C2049 X AS46000,6.95022158473506
2019 X 9 X C2049 X AS27134,0.0
2019 X 9 X C2049 X AS27132,0.045095358246068806
2019 X 9 X C2049 X AS27000,20.327347288631415
2019 X 9 X C2049 X AS27139,0.0
2019 X 9 X C2049 X AS27137,2.952380952380951
2019 X 9 X C2049 X AS27138,6.801321081493091
2019 X 9 X C2049 X AS27133,24.11628229853218
2019 X 7 X C4002 X AS42018,1.1428571428571423
2019 X 7 X C4002 X AS27134,1.5714285714285712
2019 X 7 X C4002 X AS27132,0.42966783449410606
2019 X 7 X C4002 X AS27000,4.295223926805093
2019 X 7 X C4002 X AS27137,1.095238095238095
2019 X 7 X C4002 X AS27138,1.2015264413363496
2019 X 7 X C4002 X AS27133,8.164227784788254
2019 X 8 X C4002 X AS42018,1.1428571428571423
2019 X 8 X C4002 X AS27134,1.5714285714285712
2019 X 8 X C4002 X AS27132,0.5977419579338024
2019 X 8 X C4002 X AS27000,8.936201662810412
2019 X 8 X C4002 X AS27137,1.095238095238095
2019 X 8 X C4002 X AS27138,1.2015264413363496
2019 X 8 X C4002 X AS27133,10.916010319870825
2019 X 9 X C4002 X AS42018,1.1428571428571423
2019 X 9 X C4002 X AS27134,1.5714285714285712
2019 X 9 X C4002 X AS27132,0.710901548509273
2019 X 9 X C4002 X AS27000,10.118289206069019
2019 X 9 X C4002 X AS27137,1.095238095238095
2019 X 9 X C4002 X AS27138,1.2015264413363496
2019 X 9 X C4002 X AS27133,9.950922096452786
2019 X 7 X C4016 X AS27134,7.816579763446024
2019 X 7 X C4016 X AS27000,38.36937727834489
2019 X 7 X C4016 X AS27138,2.161985834085578
2019 X 7 X C4016 X AS27133,37.666730347964744
2019 X 7 X C4017 X AS46000,0.39285714140040334
2019 X 7 X C4017 X AS17005,0.0
2019 X 7 X C4017 X AS27134,0.03095376848547703
2019 X 7 X C4017 X AS27132,0.42549568955426065
2019 X 7 X C4017 X AS27000,6.35081083347213
2019 X 7 X C4017 X AS27139,0.0
2019 X 7 X C4017 X AS27137,0.04144062914710789
2019 X 7 X C4017 X AS27138,0.0
2019 X 7 X C4017 X AS27133,0.2843741429511465
2019 X 7 X C4054 X AS21126,0.0
2019 X 7 X C4054 X AS27133,4.949818415345682
2019 X 8 X C4054 X AS21126,0.0
2019 X 8 X C4054 X AS27133,4.9278910390844235
2019 X 8 X C4016 X AS27134,8.96465271889356
2019 X 8 X C4016 X AS27000,22.812812430938898
2019 X 8 X C4016 X AS27138,3.7461591271199612
2019 X 8 X C4016 X AS27133,37.666730347964744
2019 X 8 X C4017 X AS46000,0.39285714140040334
2019 X 8 X C4017 X AS17005,0.0
2019 X 8 X C4017 X AS27134,0.028827900432672582
2019 X 8 X C4017 X AS27132,0.1106876418560192
2019 X 8 X C4017 X AS27000,4.7712824579149515
2019 X 8 X C4017 X AS27139,0.0
2019 X 8 X C4017 X AS27137,0.16865253888613618
2019 X 8 X C4017 X AS27138,0.0
2019 X 8 X C4017 X AS27133,0.0
2019 X 9 X C4054 X AS21126,0.0
2019 X 9 X C4054 X AS27133,4.918309639194106
2019 X 9 X C4017 X AS46000,0.39285714140040334
2019 X 9 X C4017 X AS17005,0.0
2019 X 9 X C4017 X AS27134,0.026848034472636093
2019 X 9 X C4017 X AS27132,0.10417304185390887
2019 X 9 X C4017 X AS27000,6.035600554030785
2019 X 9 X C4017 X AS27139,0.0
2019 X 9 X C4017 X AS27137,0.24221808824281907
2019 X 9 X C4017 X AS27138,0.0
2019 X 9 X C4017 X AS27133,0.0
2019 X 9 X C4016 X AS21126,0.0
2019 X 9 X C4016 X AS27134,6.909908588732918
2019 X 9 X C4016 X AS27000,17.8411834252063
2019 X 9 X C4016 X AS27138,3.7461591271199612
2019 X 9 X C4016 X AS27133,37.666730347964744
2019 X 7 X C2002 X AS42018,0.07301229752091667
2019 X 7 X C2002 X AS21126,0.0
2019 X 7 X C2002 X AS27132,1.083810513117517
2019 X 7 X C2002 X AS27000,11.0
2019 X 7 X C2002 X AS27137,0.5266514696563502
2019 X 7 X C2002 X AS27138,6.214594539883653
2019 X 7 X C2002 X AS27133,18.002395688279254
2019 X 7 X C2011 X AS42018,1.309523809523809
2019 X 7 X C2011 X AS46000,15.369047619047612
2019 X 7 X C2011 X AS17005,0.1299043386480038
2019 X 7 X C2011 X AS27134,0.0
2019 X 7 X C2011 X AS27000,129.45975473805498
2019 X 7 X C2011 X AS27139,0.4702942273139086
2019 X 7 X C2011 X AS27137,12.392857142857139
2019 X 7 X C2011 X AS27138,86.59246764655117
2019 X 7 X C2011 X AS27133,137.0
2019 X 8 X C2002 X AS21126,0.0
2019 X 8 X C2002 X AS42018,0.0
2019 X 8 X C2002 X AS27132,1.083810513117517
2019 X 8 X C2002 X AS27000,11.0
2019 X 8 X C2002 X AS27137,2.3019800146871185
2019 X 8 X C2002 X AS27138,7.855750573332659
2019 X 8 X C2002 X AS27133,21.235353684147878
2019 X 8 X C2011 X AS42018,1.309523809523809
2019 X 8 X C2011 X AS46000,15.369047619047612
2019 X 8 X C2011 X AS17005,0.1299043386480038
2019 X 8 X C2011 X AS27134,0.0
2019 X 8 X C2011 X AS27000,85.10550892297478
2019 X 8 X C2011 X AS27139,0.6531723948253814
2019 X 8 X C2011 X AS27137,12.392857142857139
2019 X 8 X C2011 X AS27138,86.59246764655117
2019 X 8 X C2011 X AS27133,137.0
2019 X 9 X C2011 X AS42018,1.309523809523809
2019 X 9 X C2011 X AS46000,15.369047619047612
2019 X 9 X C2011 X AS17005,0.1299043386480038
2019 X 9 X C2011 X AS27134,0.0
2019 X 9 X C2011 X AS27000,85.10550892297478
2019 X 9 X C2011 X AS27139,0.6531723948253814
2019 X 9 X C2011 X AS27137,12.392857142857139
2019 X 9 X C2011 X AS27138,86.59246764655117
2019 X 9 X C2011 X AS27133,137.0
2019 X 9 X C2002 X AS21126,0.0
2019 X 9 X C2002 X AS42018,0.0
2019 X 9 X C2002 X AS27132,1.083810513117517
2019 X 9 X C2002 X AS27000,11.0
2019 X 9 X C2002 X AS27137,1.89634708462683
2019 X 9 X C2002 X AS27138,9.205410872866558
2019 X 9 X C2002 X AS27133,22.039206885790758
2019 X 7 X C2010 X AS42018,0.0
2019 X 7 X C2010 X AS21126,0.0
2019 X 7 X C2010 X AS46000,22.283788007805896
2019 X 7 X C2010 X AS17005,0.0
2019 X 7 X C2010 X AS27134,13.0
2019 X 7 X C2010 X AS27132,4.183281091531729
2019 X 7 X C2010 X AS27000,22.69116124960022
2019 X 7 X C2010 X AS27139,0.0
2019 X 7 X C2010 X AS27137,13.0
2019 X 7 X C2010 X AS27138,25.65315868233895
2019 X 7 X C2010 X AS27133,67.21496166311894
2019 X 8 X C2010 X AS21126,0.0
2019 X 8 X C2010 X AS42018,0.0
2019 X 8 X C2010 X AS46000,21.55870044692147
2019 X 8 X C2010 X AS17005,0.0
2019 X 8 X C2010 X AS27134,13.0
2019 X 8 X C2010 X AS27132,4.183281091531729
2019 X 8 X C2010 X AS27000,30.911427335230005
2019 X 8 X C2010 X AS27139,0.0
2019 X 8 X C2010 X AS27137,13.0
2019 X 8 X C2010 X AS27138,22.180244536176705
2019 X 8 X C2010 X AS27133,39.93325847338946
2019 X 9 X C2010 X AS21126,0.0
2019 X 9 X C2010 X AS42018,0.0
2019 X 9 X C2010 X AS46000,20.857206359945753
2019 X 9 X C2010 X AS17005,0.0
2019 X 9 X C2010 X AS27134,13.0
2019 X 9 X C2010 X AS27132,4.183281091531729
2019 X 9 X C2010 X AS27000,26.970004062900472
2019 X 9 X C2010 X AS27139,0.0
2019 X 9 X C2010 X AS27137,13.0
2019 X 9 X C2010 X AS27138,25.481807297444895
2019 X 9 X C2010 X AS27133,59.58638092364193
2019 X 7 X C4018 X AS21126,0.0
2019 X 7 X C4018 X AS27134,29.761904761904752
2019 X 7 X C4018 X AS27132,3.9999999999999987
2019 X 7 X C4018 X AS27000,6.434106798100164
2019 X 7 X C4018 X AS27139,0.0
2019 X 7 X C4018 X AS27138,1.6666666666666659
2019 X 7 X C4018 X AS27133,49.71078134982879
2019 X 8 X C4018 X AS21126,0.0
2019 X 8 X C4018 X AS27134,29.761904761904752
2019 X 8 X C4018 X AS27132,3.9999999999999987
2019 X 8 X C4018 X AS27000,7.082455560574952
2019 X 8 X C4018 X AS27139,0.0
2019 X 8 X C4018 X AS27138,1.6666666666666659
2019 X 8 X C4018 X AS27133,49.087288587377856
2019 X 9 X C4018 X AS21126,0.0
2019 X 9 X C4018 X AS27134,29.761904761904752
2019 X 9 X C4018 X AS27132,3.9999999999999987
2019 X 9 X C4018 X AS27000,7.375569098813148
2019 X 9 X C4018 X AS27139,0.0
2019 X 9 X C4018 X AS27138,1.6666666666666659
2019 X 9 X C4018 X AS27133,46.82697531199338
2019 X 7 X C3010 X AS42018,0.0
2019 X 7 X C3010 X AS27134,12.16402242856591
2019 X 7 X C3010 X AS27132,1.906198030824427
2019 X 7 X C3010 X AS27000,2.3150863864829563
2019 X 7 X C3010 X AS27137,8.20106767642179
2019 X 7 X C3010 X AS27138,9.713338400941936
2019 X 7 X C3010 X AS27133,53.22574022957901
2019 X 7 X C3014 X AS27134,0.0
2019 X 7 X C3014 X AS27000,0.49541785130621135
2019 X 7 X C3014 X AS27137,4.504426926098331
2019 X 7 X C3014 X AS27138,0.0
2019 X 7 X C3014 X AS27133,14.189350159918902
2019 X 7 X C3015 X AS27134,16.774238618456735
2019 X 7 X C3015 X AS27132,1.1327555623427403
2019 X 7 X C3015 X AS27000,4.078859326441648
2019 X 7 X C3015 X AS27137,2.3582263353850665
2019 X 7 X C3015 X AS27138,1.755598241233476
2019 X 7 X C3015 X AS27133,22.67168179101245
2019 X 8 X C3010 X AS42018,0.0
2019 X 8 X C3010 X AS27134,16.534803095406605
2019 X 8 X C3010 X AS27132,1.7574081580286283
2019 X 8 X C3010 X AS27000,3.107484634375104
2019 X 8 X C3010 X AS27137,8.20106767642179
2019 X 8 X C3010 X AS27138,9.965546286866944
2019 X 8 X C3010 X AS27133,49.585177930099036
2019 X 8 X C3014 X AS27134,0.0
2019 X 8 X C3014 X AS27000,1.6187511982620624
2019 X 8 X C3014 X AS27137,5.677882917110142
2019 X 8 X C3014 X AS27138,0.0
2019 X 8 X C3014 X AS27133,18.135261010273446
2019 X 8 X C3015 X AS27134,13.667709669548262
2019 X 8 X C3015 X AS27132,1.1129519415565283
2019 X 8 X C3015 X AS27000,2.3155654926393368
2019 X 8 X C3015 X AS27137,2.5348482692742786
2019 X 8 X C3015 X AS27138,0.4203657709013031
2019 X 8 X C3015 X AS27133,24.316940717951617
2019 X 9 X C3014 X AS27134,0.0
2019 X 9 X C3014 X AS27000,0.6409259188440077
2019 X 9 X C3014 X AS27137,5.37158182040782
2019 X 9 X C3014 X AS27138,0.0
2019 X 9 X C3014 X AS27133,18.145440534980732
2019 X 9 X C3010 X AS42018,0.0
2019 X 9 X C3010 X AS27134,15.58835090353966
2019 X 9 X C3010 X AS27132,1.7574081580286283
2019 X 9 X C3010 X AS27000,3.3787034480352
2019 X 9 X C3010 X AS27137,8.20106767642179
2019 X 9 X C3010 X AS27138,10.217754172791953
2019 X 9 X C3010 X AS27133,51.196424272250205
2019 X 9 X C3015 X AS21126,0.0
2019 X 9 X C3015 X AS27134,15.616126575233745
2019 X 9 X C3015 X AS27132,1.1998323899775893
2019 X 9 X C3015 X AS27000,2.4906568232885036
2019 X 9 X C3015 X AS27137,2.6219309442463254
2019 X 9 X C3015 X AS27138,0.4203657709013031
2019 X 9 X C3015 X AS27133,24.316940717951617
2019 X 7 X C1399 X AS27134,2.338401188588835
2019 X 7 X C1399 X AS27132,0.0
2019 X 7 X C1399 X AS27000,3.067583292579838
2019 X 7 X C1399 X AS27137,0.8014230561507114
2019 X 7 X C1399 X AS27138,0.002229237276075288
2019 X 7 X C1399 X AS27133,22.25485296374453
2019 X 7 X C1745 X AS46000,0.0
2019 X 7 X C1745 X AS27134,0.0
2019 X 7 X C1745 X AS27132,0.0
2019 X 7 X C1745 X AS27000,0.0
2019 X 7 X C1745 X AS27137,0.0
2019 X 7 X C1745 X AS27138,12.000000000000002
2019 X 7 X C1745 X AS27133,113.68997121074477
2019 X 7 X C1144 X AS46000,0.0
2019 X 7 X C1144 X AS27134,11.92017229130311
2019 X 7 X C1144 X AS27132,2.5714285714285703
2019 X 7 X C1144 X AS27000,12.536846971216605
2019 X 7 X C1144 X AS27138,2.0
2019 X 7 X C1144 X AS27133,58.449220708042475
2019 X 7 X C1086 X AS27134,115.89991423191317
2019 X 7 X C1086 X AS27132,25.675880710125398
2019 X 7 X C1086 X AS27000,120.1396285445802
2019 X 7 X C1086 X AS27137,17.335779756343364
2019 X 7 X C1086 X AS27138,6.046849884870472
2019 X 7 X C1086 X AS27133,77.51073031224014
2019 X 7 X C1029 X AS46000,7.5714285714285685
2019 X 7 X C1029 X AS27134,50.17467572425588
2019 X 7 X C1029 X AS27132,2.4047619047619033
2019 X 7 X C1029 X AS27000,19.56530801197868
2019 X 7 X C1029 X AS27139,0.0
2019 X 7 X C1029 X AS27137,1.5936119489038696
2019 X 7 X C1029 X AS27138,4.6738415082499625
2019 X 7 X C1029 X AS27133,83.52178314848356
2019 X 7 X C1018 X AS42018,0.726212835352897
2019 X 7 X C1018 X AS21126,0.0
2019 X 7 X C1018 X AS46000,14.515171579458691
2019 X 7 X C1018 X AS17005,0.16666666535680763
2019 X 7 X C1018 X AS27134,23.73549917823459
2019 X 7 X C1018 X AS27132,7.047619047619044
2019 X 7 X C1018 X AS27000,45.3481164730471
2019 X 7 X C1018 X AS27139,0.21431857578127703
2019 X 7 X C1018 X AS27137,4.770830129110132
2019 X 7 X C1018 X AS27138,32.116396280859874
2019 X 7 X C1018 X AS27133,96.7332649226851
2019 X 7 X C1056 X AS21126,0.0
2019 X 7 X C1056 X AS46000,0.0
2019 X 7 X C1056 X AS27134,4.499999999999999
2019 X 7 X C1056 X AS27132,1.7635590426256222
2019 X 7 X C1056 X AS27000,4.080853432773332
2019 X 7 X C1056 X AS27137,0.3333333320133452
2019 X 7 X C1056 X AS27138,0.8809523809523807
2019 X 7 X C1056 X AS27133,253.05297944087073
2019 X 7 X C1055 X AS21126,0.0
2019 X 7 X C1055 X AS42018,0.0
2019 X 7 X C1055 X AS46000,0.0
2019 X 7 X C1055 X AS17005,0.0
2019 X 7 X C1055 X AS27134,14.821955815887627
2019 X 7 X C1055 X AS27132,1.8849371293800412
2019 X 7 X C1055 X AS27000,9.71428571428571
2019 X 7 X C1055 X AS27139,0.0
2019 X 7 X C1055 X AS27137,0.5238095238095237
2019 X 7 X C1055 X AS27138,1.4999999999999993
2019 X 7 X C1055 X AS27133,9.666666666666663
2019 X 8 X C1144 X AS46000,0.0
2019 X 8 X C1144 X AS27134,13.058153201346498
2019 X 8 X C1144 X AS27132,2.5714285714285703
2019 X 8 X C1144 X AS27000,12.536846971216605
2019 X 8 X C1144 X AS27138,2.0
2019 X 8 X C1144 X AS27133,58.449220708042475
2019 X 8 X C1086 X AS27134,117.27793375581761
2019 X 8 X C1086 X AS27132,9.98044974888015
2019 X 8 X C1086 X AS27000,151.2147598136484
2019 X 8 X C1086 X AS27137,17.335779756343364
2019 X 8 X C1086 X AS27138,6.68829129459197
2019 X 8 X C1086 X AS27133,66.39484301951617
2019 X 8 X C1029 X AS46000,7.5714285714285685
2019 X 8 X C1029 X AS27134,58.00098341649874
2019 X 8 X C1029 X AS27132,2.4047619047619033
2019 X 8 X C1029 X AS27000,25.135946813452634
2019 X 8 X C1029 X AS27139,0.0
2019 X 8 X C1029 X AS27137,2.1014973714676697
2019 X 8 X C1029 X AS27138,3.825192485065675
2019 X 8 X C1029 X AS27133,83.52178314848356
2019 X 8 X C1018 X AS42018,0.5482275645841885
2019 X 8 X C1018 X AS21126,0.0
2019 X 8 X C1018 X AS46000,14.515171579458691
2019 X 8 X C1018 X AS17005,0.16666666535680763
2019 X 8 X C1018 X AS27134,25.484617779713
2019 X 8 X C1018 X AS27132,7.047619047619044
2019 X 8 X C1018 X AS27000,45.3481164730471
2019 X 8 X C1018 X AS27139,0.18973515592847776
2019 X 8 X C1018 X AS27137,4.484931732374613
2019 X 8 X C1018 X AS27138,32.116396280859874
2019 X 8 X C1018 X AS27133,96.7332649226851
2019 X 8 X C1745 X AS46000,0.0
2019 X 8 X C1745 X AS27134,0.0
2019 X 8 X C1745 X AS27132,0.0
2019 X 8 X C1745 X AS27000,0.0
2019 X 8 X C1745 X AS27137,0.0
2019 X 8 X C1745 X AS27138,12.000000000000002
2019 X 8 X C1745 X AS27133,224.88451283307393
2019 X 8 X C1399 X AS27134,1.568664701002667
2019 X 8 X C1399 X AS27132,0.0
2019 X 8 X C1399 X AS27000,1.995277459300976
2019 X 8 X C1399 X AS27137,1.2456754294461698
2019 X 8 X C1399 X AS27138,0.0018976410601071931
2019 X 8 X C1399 X AS27133,32.0689073107855
2019 X 8 X C1055 X AS21126,0.0
2019 X 8 X C1055 X AS42018,0.0
2019 X 8 X C1055 X AS46000,0.0
2019 X 8 X C1055 X AS17005,0.0
2019 X 8 X C1055 X AS27134,14.821955815887627
2019 X 8 X C1055 X AS27132,1.4406084546074007
2019 X 8 X C1055 X AS27000,9.71428571428571
2019 X 8 X C1055 X AS27139,0.0
2019 X 8 X C1055 X AS27137,0.5238095238095237
2019 X 8 X C1055 X AS27138,1.4999999999999993
2019 X 8 X C1055 X AS27133,9.666666666666663
2019 X 8 X C1056 X AS21126,0.0
2019 X 8 X C1056 X AS46000,0.0
2019 X 8 X C1056 X AS27134,4.499999999999999
2019 X 8 X C1056 X AS27132,1.4648306821120836
2019 X 8 X C1056 X AS27000,4.154489543343091
2019 X 8 X C1056 X AS27137,0.3333333320133452
2019 X 8 X C1056 X AS27138,0.8809523809523807
2019 X 8 X C1056 X AS27133,231.1300588680965
2019 X 9 X C1399 X AS27134,1.822040496059907
2019 X 9 X C1399 X AS27132,0.0
2019 X 9 X C1399 X AS27000,1.0734523247737617
2019 X 9 X C1399 X AS27137,1.491937587321414
2019 X 9 X C1399 X AS27138,0.0016153693604767868
2019 X 9 X C1399 X AS27133,43.421647706520446
2019 X 9 X C1086 X AS27134,117.27793375581761
2019 X 9 X C1086 X AS27132,44.816300104170445
2019 X 9 X C1086 X AS27000,127.36490062090355
2019 X 9 X C1086 X AS27137,17.335779756343364
2019 X 9 X C1086 X AS27138,7.081324802119568
2019 X 9 X C1086 X AS27133,66.39484301951617
2019 X 9 X C1018 X AS42018,0.5482275645841885
2019 X 9 X C1018 X AS21126,0.0
2019 X 9 X C1018 X AS46000,14.515171579458691
2019 X 9 X C1018 X AS17005,0.16666666535680763
2019 X 9 X C1018 X AS27134,24.724646461583255
2019 X 9 X C1018 X AS27132,7.047619047619044
2019 X 9 X C1018 X AS27000,45.3481164730471
2019 X 9 X C1018 X AS27139,0.16797157812369476
2019 X 9 X C1018 X AS27137,5.221010368280442
2019 X 9 X C1018 X AS27138,32.116396280859874
2019 X 9 X C1018 X AS27133,96.7332649226851
2019 X 9 X C1745 X AS46000,0.0
2019 X 9 X C1745 X AS27134,0.0
2019 X 9 X C1745 X AS27132,0.0
2019 X 9 X C1745 X AS27000,0.0
2019 X 9 X C1745 X AS27137,2.094307622703703
2019 X 9 X C1745 X AS27138,12.000000000000002
2019 X 9 X C1745 X AS27133,320.2563067435608
2019 X 9 X C1029 X AS46000,7.5714285714285685
2019 X 9 X C1029 X AS27134,62.65013709402649
2019 X 9 X C1029 X AS27132,2.4047619047619033
2019 X 9 X C1029 X AS27000,25.12253304887127
2019 X 9 X C1029 X AS27139,0.0
2019 X 9 X C1029 X AS27137,2.637641656151951
2019 X 9 X C1029 X AS27138,3.5155810948246717
2019 X 9 X C1029 X AS27133,83.52178314848356
2019 X 9 X C1056 X AS21126,0.0
2019 X 9 X C1056 X AS46000,0.0
2019 X 9 X C1056 X AS27134,4.499999999999999
2019 X 9 X C1056 X AS27132,2.124682357442372
2019 X 9 X C1056 X AS27000,4.154489543343091
2019 X 9 X C1056 X AS27137,0.3333333320133452
2019 X 9 X C1056 X AS27138,0.8809523809523807
2019 X 9 X C1056 X AS27133,231.1300588680965
2019 X 9 X C1144 X AS46000,0.0
2019 X 9 X C1144 X AS27134,13.932323325776215
2019 X 9 X C1144 X AS27132,2.5714285714285703
2019 X 9 X C1144 X AS27000,12.536846971216605
2019 X 9 X C1144 X AS27138,2.0
2019 X 9 X C1144 X AS27133,58.449220708042475
2019 X 9 X C1055 X AS42018,0.0
2019 X 9 X C1055 X AS21126,0.0
2019 X 9 X C1055 X AS46000,0.0
2019 X 9 X C1055 X AS17005,0.0
2019 X 9 X C1055 X AS27134,14.821955815887627
2019 X 9 X C1055 X AS27132,1.7216340667290986
2019 X 9 X C1055 X AS27000,9.71428571428571
2019 X 9 X C1055 X AS27139,0.0
2019 X 9 X C1055 X AS27137,0.5238095238095237
2019 X 9 X C1055 X AS27138,1.4999999999999993
2019 X 9 X C1055 X AS27133,9.666666666666663
2019 X 7 X C3011 X AS27000,25.35714285714285
2019 X 7 X C3011 X AS27137,3.3421527053161677
2019 X 7 X C3011 X AS27138,8.673085077210303
2019 X 7 X C3011 X AS27133,43.2493536372662
2019 X 8 X C3011 X AS27000,25.35714285714285
2019 X 8 X C3011 X AS27137,3.0318341345641513
2019 X 8 X C3011 X AS27138,9.67256767836641
2019 X 8 X C3011 X AS27133,43.2493536372662
2019 X 9 X C3011 X AS27000,25.35714285714285
2019 X 9 X C3011 X AS27137,3.103582762698749
2019 X 9 X C3011 X AS27138,10.04628023938086
2019 X 9 X C3011 X AS27133,43.2493536372662
2019 X 7 X C1088 X AS21126,0.0
2019 X 7 X C1088 X AS46000,35.7142857142857
2019 X 7 X C1088 X AS27134,110.50987739183675
2019 X 7 X C1088 X AS27132,15.592876503863323
2019 X 7 X C1088 X AS27000,35.39604769349446
2019 X 7 X C1088 X AS27137,26.82751235746621
2019 X 7 X C1088 X AS27138,23.92203908028499
2019 X 7 X C1088 X AS27133,273.1221407469393
2019 X 8 X C1088 X AS21126,0.0
2019 X 8 X C1088 X AS27134,110.50987739183675
2019 X 8 X C1088 X AS27132,24.03565942330937
2019 X 8 X C1088 X AS27000,36.31503646125927
2019 X 8 X C1088 X AS27137,26.82751235746621
2019 X 8 X C1088 X AS27138,17.065460804173178
2019 X 8 X C1088 X AS27133,157.03215089390704
2019 X 9 X C1088 X AS21126,0.0
2019 X 9 X C1088 X AS27134,110.50987739183675
2019 X 9 X C1088 X AS27132,28.942220727974572
2019 X 9 X C1088 X AS27000,37.787073316097015
